n,base_rate,auprc,auroc,auprc_lift,brier,ece,index_auprc,index_base_rate,index_auprc_lift,n_index_positives,n_masked_propagated,cold_entity_auprc,cold_base_rate,cold_entity_auprc_lift,n_cold_rows,cold_positive_count,cold_row_share,dollar_recall_at_k,count_recall_at_k,alert_precision_at_k,k,n_reviewed,ttd_n_entities,ttd_detected_share,ttd_median_txn,ttd_median_hours,ttd_early_share,fold_id,test_day_start,test_day_end,n_train,n_test,train_base_rate,test_base_rate,dropped_entity_rows,label_maturity_dropped,model,resampled,tuning_budget,n_features,seed,rung,rung_label
2813,0.03590472804834696,0.44506002733952793,0.8017757527965186,12.395582741644475,0.023222991014646737,0.020922544798734215,0.08324631519497841,0.009495982468955442,8.766477346301956,26,75,0.07235006262427576,0.035021888680425266,2.065852681003874,1599,56,0.5684322787060079,0.17671312118701596,0.27722772277227725,1.0,0.01,28,26,0.0,,,,3,150,180,12157,2813,0.04894299580488607,0.03590472804834696,0,0,lightgbm,False,0,221,1,rung2,"Close L2 (chronological split, past-only encodings)"
158,0.04430379746835443,0.9999999999999998,1.0,22.571428571428566,3.5339070990754064e-06,0.0011894784954993554,,,,0,7,,,,0,0,,0.464141709951877,0.2857142857142857,1.0,0.01,2,0,,,,,4,180,182,14970,158,0.04649298597194389,0.04430379746835443,0,0,lightgbm,False,0,221,1,rung2,"Close L2 (chronological split, past-only encodings)"
2711,0.04869052010328292,0.08074290380477413,0.6067274137262506,1.6582879713238081,0.04784285707975718,0.04272362423437067,0.07415863482459167,0.013389441469013007,5.5385906123280755,35,97,0.08074290380477413,0.04869052010328292,1.6582879713238081,2711,132,1.0,0.030646125473213225,0.022727272727272728,0.1111111111111111,0.01,27,35,0.08571428571428572,0.0,0.0,0.0,0,60,90,2439,2711,0.06068060680606806,0.04869052010328292,1399,0,lightgbm,False,0,221,0,rung3,Close L3 (entity-disjoint train/test)
2770,0.053429602888086646,0.06789867439835647,0.5476967241841384,1.2708062708341041,0.052922310147515764,0.04931863478277621,0.06612680751887932,0.01093926820067899,6.044902301122383,29,119,0.06789867439835647,0.053429602888086646,1.2708062708341041,2770,148,1.0,0.02879521153588812,0.02702702702702703,0.14285714285714285,0.01,28,29,0.13793103448275862,0.0,0.0,0.25,1,90,120,5108,2770,0.04757243539545811,0.053429602888086646,1441,0,lightgbm,False,0,221,0,rung3,Close L3 (entity-disjoint train/test)
2838,0.04439746300211417,0.06227340470231225,0.6252516739242403,1.4026343059139852,0.04413518627106287,0.0414426459266354,0.03812258510736468,0.009857612267250822,3.867324467002661,27,99,0.06227340470231225,0.04439746300211417,1.4026343059139852,2838,126,1.0,0.0015328098908450073,0.007936507936507936,0.03571428571428571,0.01,28,27,0.037037037037037035,0.0,0.0,0.0,2,120,150,7879,2838,0.051021703261835256,0.04439746300211417,1440,0,lightgbm,False,0,221,0,rung3,Close L3 (entity-disjoint train/test)
2813,0.03590472804834696,0.06024435485680869,0.6582150471684337,1.677894754576266,0.035573213357272634,0.032274220475210565,0.051336297166947875,0.009495982468955442,5.406106986273203,26,75,0.06024435485680869,0.03590472804834696,1.677894754576266,2813,101,1.0,0.06055672786291429,0.0297029702970297,0.10714285714285714,0.01,28,26,0.11538461538461539,0.0,0.0,0.0,3,150,180,10734,2813,0.05170486305198435,0.03590472804834696,1423,0,lightgbm,False,0,221,0,rung3,Close L3 (entity-disjoint train/test)
158,0.04430379746835443,0.09642050496087762,0.7596972563859982,2.1763485405455234,0.04419110860988666,0.043362820681188796,,,,0,7,0.09642050496087762,0.04430379746835443,2.1763485405455234,158,7,1.0,0.0,0.0,0.0,0.01,2,0,,,,,4,180,182,14521,158,0.04696646236485091,0.04430379746835443,449,0,lightgbm,False,0,221,0,rung3,Close L3 (entity-disjoint train/test)
2711,0.04869052010328292,0.08604580027177766,0.6037429353637186,1.7671982161877975,0.04778876414966545,0.0425117516775555,0.0897221597379492,0.013389441469013007,6.700963587285691,35,97,0.08604580027177766,0.04869052010328292,1.7671982161877975,2711,132,1.0,0.030646125473213225,0.022727272727272728,0.1111111111111111,0.01,27,35,0.08571428571428572,0.0,0.0,0.0,0,60,90,2439,2711,0.06068060680606806,0.04869052010328292,1399,0,lightgbm,False,0,221,1,rung3,Close L3 (entity-disjoint train/test)
2770,0.053429602888086646,0.06518202185353857,0.5348377553755128,1.2199608144209582,0.05293064715234486,0.049412619153168386,0.06465137220461607,0.01093926820067899,5.9100271625668,29,119,0.06518202185353857,0.053429602888086646,1.2199608144209582,2770,148,1.0,0.03980829589413531,0.033783783783783786,0.17857142857142858,0.01,28,29,0.1724137931034483,0.0,0.0,0.2,1,90,120,5108,2770,0.04757243539545811,0.053429602888086646,1441,0,lightgbm,False,0,221,1,rung3,Close L3 (entity-disjoint train/test)
2838,0.04439746300211417,0.06393217426275455,0.630609987357775,1.439996115537281,0.044112801081226304,0.041446825687806076,0.039415821796600095,0.009857612267250822,3.9985161444773203,27,99,0.06393217426275455,0.04439746300211417,1.439996115537281,2838,126,1.0,0.0015328098908450073,0.007936507936507936,0.03571428571428571,0.01,28,27,0.037037037037037035,0.0,0.0,0.0,2,120,150,7879,2838,0.051021703261835256,0.04439746300211417,1440,0,lightgbm,False,0,221,1,rung3,Close L3 (entity-disjoint train/test)
2813,0.03590472804834696,0.05653264378095222,0.6390227518327053,1.5745180886714711,0.03563500707961298,0.032776100071530916,0.051582031567777,0.009495982468955442,5.431984708945132,26,75,0.05653264378095222,0.03590472804834696,1.5745180886714711,2813,101,1.0,0.06055672786291429,0.0297029702970297,0.10714285714285714,0.01,28,26,0.11538461538461539,0.0,0.0,0.0,3,150,180,10734,2813,0.05170486305198435,0.03590472804834696,1423,0,lightgbm,False,0,221,1,rung3,Close L3 (entity-disjoint train/test)
158,0.04430379746835443,0.14449927779030303,0.7530747398297067,3.2615551272668397,0.0441662454927272,0.04334158753556565,,,,0,7,0.14449927779030303,0.04430379746835443,3.2615551272668397,158,7,1.0,0.0,0.0,0.0,0.01,2,0,,,,,4,180,182,14521,158,0.04696646236485091,0.04430379746835443,449,0,lightgbm,False,0,221,1,rung3,Close L3 (entity-disjoint train/test)
2711,0.04869052010328292,0.07653123129583624,0.6195788830530978,1.5717891518410003,0.04720536287357829,0.026743773970472357,0.018679747764435213,0.013389441469013007,1.3951103044638185,35,97,0.07653123129583624,0.04869052010328292,1.5717891518410003,2711,132,1.0,0.021982631983811955,0.015151515151515152,0.07407407407407407,0.01,27,35,0.02857142857142857,3.0,301.8883333333333,0.0,0,60,90,1249,2711,0.06244995996797438,0.04869052010328292,217,2372,lightgbm,False,0,221,0,rung4,Close L4 (only labels matured past delta)
2770,0.053429602888086646,0.09253285682332771,0.6262652812996063,1.7318649554095793,0.051315917745023164,0.035997539378899775,0.024319484385668177,0.01093926820067899,2.2231363140140115,29,119,0.09253285682332771,0.053429602888086646,1.7318649554095793,2770,148,1.0,0.028282157580903012,0.04054054054054054,0.21428571428571427,0.01,28,29,0.1724137931034483,1.0,180.53527777777776,0.0,1,90,120,3597,2770,0.050319710870169586,0.053429602888086646,241,2711,lightgbm,False,0,221,0,rung4,Close L4 (only labels matured past delta)
2838,0.04439746300211417,0.09809534528866384,0.6732657910755256,2.2094808724541903,0.042595199803784616,0.031122899404124434,0.017124207306953538,0.009857612267250822,1.7371556968053976,27,99,0.09809534528866384,0.04439746300211417,2.2094808724541903,2838,126,1.0,0.029709039306282742,0.03968253968253968,0.17857142857142858,0.01,28,27,0.07407407407407407,0.5,27.77263888888889,0.0,2,120,150,6349,2838,0.04851157662624035,0.04439746300211417,200,2770,lightgbm,False,0,221,0,rung4,Close L4 (only labels matured past delta)
2813,0.03590472804834696,0.06867184756694912,0.6912877128420807,1.9126129426319591,0.03484102648194435,0.021811471888885933,0.01511309572848158,0.009495982468955442,1.591525234791637,26,75,0.06867184756694912,0.03590472804834696,1.9126129426319591,2813,101,1.0,0.018657531277412043,0.0297029702970297,0.10714285714285714,0.01,28,26,0.07692307692307693,2.0,153.19444444444443,0.0,3,150,180,9070,2813,0.05104740904079383,0.03590472804834696,249,2838,lightgbm,False,0,221,0,rung4,Close L4 (only labels matured past delta)
158,0.04430379746835443,0.18740225694007207,0.8079470198675497,4.229936656647341,0.04149804081417419,0.029310067947900136,,,,0,7,0.18740225694007207,0.04430379746835443,4.229936656647341,158,7,1.0,0.0,0.0,0.0,0.01,2,0,,,,,4,180,182,12089,158,0.04905285797005542,0.04430379746835443,68,2813,lightgbm,False,0,221,0,rung4,Close L4 (only labels matured past delta)
2711,0.04869052010328292,0.07940366899135175,0.6214001198491311,1.6307829290572318,0.047035508612576854,0.028501033384988207,0.018020165293747368,0.013389441469013007,1.3458489165101606,35,97,0.07940366899135175,0.04869052010328292,1.6307829290572318,2711,132,1.0,0.028504220025509702,0.022727272727272728,0.1111111111111111,0.01,27,35,0.02857142857142857,3.0,301.8883333333333,0.0,0,60,90,1249,2711,0.06244995996797438,0.04869052010328292,217,2372,lightgbm,False,0,221,1,rung4,Close L4 (only labels matured past delta)
2770,0.053429602888086646,0.09020752407296223,0.6303703589172697,1.6883435248790903,0.05139375567116566,0.03731075061587089,0.023952296431897432,0.01093926820067899,2.189570270377934,29,119,0.09020752407296223,0.053429602888086646,1.6883435248790903,2770,148,1.0,0.021687473022436277,0.02702702702702703,0.14285714285714285,0.01,28,29,0.06896551724137931,0.5,6.605,0.0,1,90,120,3597,2770,0.050319710870169586,0.053429602888086646,241,2711,lightgbm,False,0,221,1,rung4,Close L4 (only labels matured past delta)
2838,0.04439746300211417,0.09609881651964998,0.6711616800112375,2.164511438752116,0.04274489297994801,0.03133776613205005,0.014759112203736461,0.009857612267250822,1.4972299380012655,27,99,0.09609881651964998,0.04439746300211417,2.164511438752116,2838,126,1.0,0.05066269904494781,0.05555555555555555,0.25,0.01,28,27,0.1111111111111111,1.0,20.416944444444443,0.0,2,120,150,6349,2838,0.04851157662624035,0.04439746300211417,200,2770,lightgbm,False,0,221,1,rung4,Close L4 (only labels matured past delta)
2813,0.03590472804834696,0.07792614866155075,0.7138277987090745,2.170358972128141,0.03461289030626115,0.02250368751580503,0.016294779704796442,0.009495982468955442,1.715965647374333,26,75,0.07792614866155075,0.03590472804834696,2.170358972128141,2813,101,1.0,0.03555057382819335,0.0297029702970297,0.10714285714285714,0.01,28,26,0.07692307692307693,1.5,62.715555555555554,0.0,3,150,180,9070,2813,0.05104740904079383,0.03590472804834696,249,2838,lightgbm,False,0,221,1,rung4,Close L4 (only labels matured past delta)
158,0.04430379746835443,0.1750048246248854,0.7672658467360454,3.9501088986759845,0.04194816555174805,0.02818232413109322,,,,0,7,0.1750048246248854,0.04430379746835443,3.9501088986759845,158,7,1.0,0.21617481016321674,0.14285714285714285,0.5,0.01,2,0,,,,,4,180,182,12089,158,0.04905285797005542,0.04430379746835443,68,2813,lightgbm,False,0,221,1,rung4,Close L4 (only labels matured past delta)
